time,temperature,humidity,ph,ec
2025-06-11 23:00:00,22.67285714,50.8,7.336823339,0.525980551
2025-06-12 0:00:00,22.60571429,51.03,7.33808752,0.524927066
2025-06-12 1:00:00,22.53857143,51.26,7.339351702,0.523873582
2025-06-12 2:00:00,22.47142857,51.49,7.340615883,0.522820097
2025-06-12 3:00:00,22.40428571,51.72,7.341880065,0.521766613
2025-06-12 4:00:00,22.33714286,51.95,7.343144246,0.520713128
2025-06-12 5:00:00,22.27,52.18,7.344408428,0.519659643
2025-06-12 6:00:00,22.63,52.53,7.345672609,0.518606159
2025-06-12 7:00:00,23.47,50.43,7.346936791,0.517552674
2025-06-12 8:00:00,23.79,49.92,7.348200972,0.51649919
2025-06-12 9:00:00,23.72,51.23,7.349465154,0.515445705
2025-06-12 10:00:00,23.59,49.79,7.350729335,0.51439222
2025-06-12 11:00:00,23.38,50.32,7.351993517,0.513338736
2025-06-12 12:00:00,23.11,52.06,7.353257699,0.512285251
2025-06-12 13:00:00,23.36,51.06,7.35452188,0.511231767
2025-06-12 14:00:00,23.24,50.59,7.355786062,0.510178282
2025-06-12 15:00:00,23.27,48.28,7.357050243,0.509124797
2025-06-12 16:00:00,23.37,49.7,7.358314425,0.508071313
2025-06-12 17:00:00,23.16,52.87,7.359578606,0.507017828
2025-06-12 18:00:00,23.55,56.91,7.360842788,0.505964344
2025-06-12 19:00:00,23.43,52.82,7.362106969,0.504910859
2025-06-12 20:00:00,23.37,57.31,7.363371151,0.503857374
2025-06-12 21:00:00,23.21,49.64,7.364635332,0.50280389
2025-06-12 22:00:00,23.16,49.75625,7.365899514,0.501750405
2025-06-12 23:00:00,23.11,49.8725,7.367163695,0.500696921
2025-06-13 0:00:00,23.06,49.98875,7.368427877,0.499643436
2025-06-13 1:00:00,23.01,50.105,7.369692058,0.498589951
2025-06-13 2:00:00,22.96,50.22125,7.37095624,0.497536467
2025-06-13 3:00:00,22.91,50.3375,7.372220421,0.496482982
2025-06-13 4:00:00,22.86,50.45375,7.373484603,0.495429498
2025-06-13 5:00:00,22.81,50.57,7.374748784,0.494376013
2025-06-13 6:00:00,22.51,52.69,7.376012966,0.493322528
2025-06-13 7:00:00,22.55,52.86,7.377277147,0.492269044
2025-06-13 8:00:00,23.16,51.26,7.378541329,0.491215559
2025-06-13 9:00:00,23.53,48.37,7.379805511,0.490162075
2025-06-13 10:00:00,23.14,51.85,7.381069692,0.48910859
2025-06-13 11:00:00,23.23,49.99,7.382333874,0.488055105
2025-06-13 12:00:00,23.2,51.34,7.383598055,0.487001621
2025-06-13 13:00:00,23.34,50.17,7.384862237,0.485948136
2025-06-13 14:00:00,23.34,57.14,7.386126418,0.484894652
2025-06-13 15:00:00,23.21,50.64,7.3873906,0.483841167
2025-06-13 16:00:00,23.09,53.31,7.388654781,0.482787682
2025-06-13 17:00:00,23.3,53.42,7.389918963,0.481734198
2025-06-13 18:00:00,23.71,53.37,7.391183144,0.480680713
2025-06-13 19:00:00,23.66,56.23,7.392447326,0.479627229
2025-06-13 20:00:00,23.69,47.36,7.393711507,0.478573744
2025-06-13 21:00:00,23.57,50.21,7.394975689,0.477520259
2025-06-13 22:00:00,23,52.29,7.39623987,0.476466775
2025-06-13 23:00:00,22.93,51.85,7.397504052,0.47541329
2025-06-14 0:00:00,22.86,51.41,7.398768233,0.474359806
2025-06-14 1:00:00,22.79,50.97,7.400032415,0.473306321
2025-06-14 2:00:00,22.72,50.53,7.401296596,0.472252836
2025-06-14 3:00:00,22.65,50.09,7.402560778,0.471199352
2025-06-14 4:00:00,22.58,49.65,7.403824959,0.470145867
2025-06-14 5:00:00,22.51,49.21,7.405089141,0.469092382
2025-06-14 6:00:00,22.58,49.41,7.406353323,0.468038898
2025-06-14 7:00:00,23.03,52.28,7.407617504,0.466985413
2025-06-14 8:00:00,23.38,51.07,7.408881686,0.465931929
2025-06-14 9:00:00,23.78,55.02,7.410145867,0.464878444
2025-06-14 10:00:00,23.76,47.76,7.411410049,0.463824959
2025-06-14 11:00:00,23.99,55.7,7.41267423,0.462771475
2025-06-14 12:00:00,23.91,50.52,7.413938412,0.46171799
2025-06-14 13:00:00,23.95,48.33,7.415202593,0.460664506
2025-06-14 14:00:00,23.86,47.82,7.416466775,0.459611021
2025-06-14 15:00:00,23.74,47.43,7.417730956,0.458557536
2025-06-14 16:00:00,23.76,47.1,7.418995138,0.457504052
2025-06-14 17:00:00,23.82,47.72,7.420259319,0.456450567
2025-06-14 18:00:00,23.88,47.25,7.421523501,0.455397083
2025-06-14 19:00:00,23.79,55.76,7.422787682,0.454343598
2025-06-14 20:00:00,23.93,55.83,7.424051864,0.453290113
2025-06-14 21:00:00,23.53,51.12,7.425316045,0.452236629
2025-06-14 22:00:00,23.11,54.16,7.426580227,0.451183144
2025-06-14 23:00:00,22.88,53.18,7.427844408,0.45012966
2025-06-15 0:00:00,22.98,49.09,7.42910859,0.449076175
2025-06-15 1:00:00,22.85,49.35,7.430372771,0.44802269
2025-06-15 2:00:00,22.81,52.9,7.431636953,0.446969206
2025-06-15 3:00:00,22.75,52.57,7.432901135,0.445915721
2025-06-15 4:00:00,22.74,49.9,7.434165316,0.444862237
2025-06-15 5:00:00,22.69,51.59,7.435429498,0.443808752
2025-06-15 6:00:00,22.69,51.52,7.436693679,0.442755267
2025-06-15 7:00:00,23.47,51.45,7.437957861,0.441701783
2025-06-15 8:00:00,24.34,47.98,7.439222042,0.440648298
2025-06-15 9:00:00,24.41,46.33,7.440486224,0.439594814
2025-06-15 10:00:00,24.53,49.85,7.441750405,0.438541329
2025-06-15 11:00:00,24.2,49.91,7.443014587,0.437487844
2025-06-15 12:00:00,24.23,48.28,7.444278768,0.43643436
2025-06-15 13:00:00,24.19,53.64,7.44554295,0.435380875
2025-06-15 14:00:00,24.19,48.91,7.446807131,0.434327391
2025-06-15 15:00:00,24.43,47.72,7.448071313,0.433273906
2025-06-15 16:00:00,24.34,49.73,7.449335494,0.432220421
2025-06-15 17:00:00,24.3,55.25,7.450599676,0.431166937
2025-06-15 18:00:00,24.24,47.25,7.451863857,0.430113452
2025-06-15 19:00:00,24.22,48.13,7.453128039,0.429059968
2025-06-15 20:00:00,24.02,55.25,7.45439222,0.428006483
2025-06-15 21:00:00,23.96,50.98,7.455656402,0.426952998
2025-06-15 22:00:00,23.51,52.37,7.456920583,0.425899514
2025-06-15 23:00:00,23.38,51.75,7.458184765,0.424846029
2025-06-16 0:00:00,23.3,53.93,7.459448947,0.423792545
2025-06-16 1:00:00,23.13,49.86,7.460713128,0.42273906
2025-06-16 2:00:00,23.09,53.09,7.46197731,0.421685575
2025-06-16 3:00:00,22.98,51.55,7.463241491,0.420632091
2025-06-16 4:00:00,23.07,52.77,7.464505673,0.419578606
2025-06-16 5:00:00,23.06,50.34,7.465769854,0.418525122
2025-06-16 6:00:00,22.93,54.07,7.467034036,0.417471637
2025-06-16 7:00:00,23.4,57.39,7.468298217,0.416418152
2025-06-16 8:00:00,23.71,47.87,7.469562399,0.415364668
2025-06-16 9:00:00,23.48,50.31,7.47082658,0.414311183
2025-06-16 10:00:00,23.47,51.65,7.472090762,0.413257699
2025-06-16 11:00:00,23.57,52.89,7.473354943,0.412204214
2025-06-16 12:00:00,23.81,50.28,7.474619125,0.411150729
2025-06-16 13:00:00,23.89,52.52,7.475883306,0.410097245
2025-06-16 14:00:00,23.78,48.19,7.477147488,0.40904376
2025-06-16 15:00:00,23.85,48.96,7.478411669,0.407990276
2025-06-16 16:00:00,23.79,49.33,7.479675851,0.406936791
2025-06-16 17:00:00,23.71,54.5,7.480940032,0.405883306
2025-06-16 18:00:00,23.68,50.15,7.482204214,0.404829822
2025-06-16 19:00:00,23.82,45.98,7.483468395,0.403776337
2025-06-16 20:00:00,23.88,47.97,7.484732577,0.402722853
2025-06-16 21:00:00,23.47,51.08,7.485996759,0.401669368
2025-06-16 22:00:00,23.19,51.68,7.48726094,0.400615883
2025-06-16 23:00:00,23.73714286,51.40285714,7.488525122,0.399562399
2025-06-17 0:00:00,24.28428571,51.12571429,7.489789303,0.398508914
2025-06-17 1:00:00,24.83142857,50.84857143,7.491053485,0.397455429
2025-06-17 2:00:00,25.37857143,50.57142857,7.492317666,0.396401945
2025-06-17 3:00:00,25.92571429,50.29428571,7.493581848,0.39534846
2025-06-17 4:00:00,26.47285714,50.01714286,7.494846029,0.394294976
2025-06-17 5:00:00,27.02,49.74,7.496110211,0.393241491
2025-06-17 6:00:00,27.22,49.78,7.497374392,0.392188006
2025-06-17 7:00:00,29.02,56.98,7.498638574,0.391134522
2025-06-17 8:00:00,30.43,59.61,7.499902755,0.390081037
2025-06-17 9:00:00,31.14,61.75,7.501166937,0.389027553
2025-06-17 10:00:00,31.93,61.46,7.502431118,0.387974068
2025-06-17 11:00:00,32.52,63.82,7.5036953,0.386920583
2025-06-17 12:00:00,33.09,63.58,7.504959481,0.385867099
2025-06-17 13:00:00,33.37,64.05,7.506223663,0.384813614
2025-06-17 14:00:00,27.76,39.97,7.507487844,0.38376013
2025-06-17 15:00:00,25.42,46.17,7.508752026,0.382706645
2025-06-17 16:00:00,24.85,50.32,7.510016207,0.38165316
2025-06-17 17:00:00,24.71,49.03,7.511280389,0.380599676
2025-06-17 18:00:00,24.77,45.33,7.512544571,0.379546191
2025-06-17 19:00:00,24.64,51.32,7.513808752,0.378492707
2025-06-17 20:00:00,24.27,46.72,7.515072934,0.377439222
2025-06-17 21:00:00,23.69,47.62,7.516337115,0.376385737
2025-06-17 22:00:00,23.62,48.01,7.517601297,0.375332253
2025-06-17 23:00:00,23.55,48.4,7.518865478,0.374278768
2025-06-18 0:00:00,23.48,48.79,7.52012966,0.373225284
2025-06-18 1:00:00,23.41,49.18,7.521393841,0.372171799
2025-06-18 2:00:00,23.34,49.57,7.522658023,0.371118314
2025-06-18 3:00:00,23.27,49.96,7.523922204,0.37006483
2025-06-18 4:00:00,23.2,50.35,7.525186386,0.369011345
2025-06-18 5:00:00,23.13,50.74,7.526450567,0.367957861
2025-06-18 6:00:00,22.92,53.29,7.527714749,0.366904376
2025-06-18 7:00:00,23,54.74,7.52897893,0.365850891
2025-06-18 8:00:00,23.57,49.4,7.530243112,0.364797407
2025-06-18 9:00:00,23.61,48.83,7.531507293,0.363743922
2025-06-18 10:00:00,24.06,48.11,7.532771475,0.362690438
2025-06-18 11:00:00,24.01,49.13,7.534035656,0.361636953
2025-06-18 12:00:00,24.16,50.36,7.535299838,0.360583468
2025-06-18 13:00:00,24.1,52.43,7.536564019,0.359529984
2025-06-18 14:00:00,23.96,54.31,7.537828201,0.358476499
2025-06-18 15:00:00,23.99,48.03,7.539092382,0.357423015
2025-06-18 16:00:00,23.96,46.63,7.540356564,0.35636953
2025-06-18 17:00:00,23.89,48.81,7.541620746,0.355316045
2025-06-18 18:00:00,23.86,54.87,7.542884927,0.354262561
2025-06-18 19:00:00,24.09,52.19,7.544149109,0.353209076
2025-06-18 20:00:00,23.92,47.52,7.54541329,0.352155592
2025-06-18 21:00:00,23.92,52.95,7.546677472,0.351102107
2025-06-18 22:00:00,23.3,49.85,7.547941653,0.350048622
2025-06-18 23:00:00,23.23714286,49.81142857,7.549205835,0.348995138
2025-06-19 0:00:00,23.17428571,49.77285714,7.550470016,0.347941653
2025-06-19 1:00:00,23.11142857,49.73428571,7.551734198,0.346888169
2025-06-19 2:00:00,23.04857143,49.69571429,7.552998379,0.345834684
2025-06-19 3:00:00,22.98571429,49.65714286,7.554262561,0.344781199
2025-06-19 4:00:00,22.92285714,49.61857143,7.555526742,0.343727715
2025-06-19 5:00:00,22.86,49.58,7.556790924,0.34267423
2025-06-19 6:00:00,23.02,49.75,7.558055105,0.341620746
2025-06-19 7:00:00,23.53,47.65,7.559319287,0.340567261
2025-06-19 8:00:00,23.76,47.76,7.560583468,0.339513776
2025-06-19 9:00:00,23.98,49.21,7.56184765,0.338460292
2025-06-19 10:00:00,24.29,47.83,7.563111831,0.337406807
2025-06-19 11:00:00,23.93,50.87,7.564376013,0.336353323
2025-06-19 12:00:00,23.91,53.16,7.565640194,0.335299838
2025-06-19 13:00:00,23.55,49.33,7.566904376,0.334246353
2025-06-19 14:00:00,23.78,47.93,7.568168558,0.333192869
2025-06-19 15:00:00,23.66,47.91,7.569432739,0.332139384
2025-06-19 16:00:00,23.93,51.06,7.570696921,0.3310859
2025-06-19 17:00:00,23.98,47.25,7.571961102,0.330032415
2025-06-19 18:00:00,23.98,56.33,7.573225284,0.32897893
2025-06-19 19:00:00,24.24,51.87,7.574489465,0.327925446
2025-06-19 20:00:00,24.09,53.5,7.575753647,0.326871961
2025-06-19 21:00:00,23.57,49.95,7.577017828,0.325818476
2025-06-19 22:00:00,23.21,53.29,7.57828201,0.324764992
2025-06-19 23:00:00,23.14571429,53.89857143,7.579546191,0.323711507
2025-06-20 0:00:00,23.08142857,54.50714286,7.580810373,0.322658023
2025-06-20 1:00:00,23.01714286,55.11571429,7.582074554,0.321604538
2025-06-20 2:00:00,22.95285714,55.72428571,7.583338736,0.320551053
2025-06-20 3:00:00,22.88857143,56.33285714,7.584602917,0.319497569
2025-06-20 4:00:00,22.82428571,56.94142857,7.585867099,0.318444084
2025-06-20 5:00:00,22.76,57.55,7.58713128,0.3173906
2025-06-20 6:00:00,22.71,54.86,7.588395462,0.316337115
2025-06-20 7:00:00,23.3,56.54,7.589659643,0.31528363
2025-06-20 8:00:00,23.06,50.55,7.590923825,0.314230146
2025-06-20 9:00:00,23.23,51.63,7.592188006,0.313176661
2025-06-20 10:00:00,23.55,52.42,7.593452188,0.312123177
2025-06-20 11:00:00,23.53,59.31,7.59471637,0.311069692
2025-06-20 12:00:00,23.66,51.66,7.595980551,0.310016207
2025-06-20 13:00:00,23.69,54.68,7.597244733,0.308962723
2025-06-20 14:00:00,23.69,53.88,7.598508914,0.307909238
2025-06-20 15:00:00,23.41,48.12,7.599773096,0.306855754
2025-06-20 16:00:00,24.03,50.21,7.601037277,0.305802269
2025-06-20 17:00:00,23.96,55.76,7.602301459,0.304748784
2025-06-20 18:00:00,24.01,53.76,7.60356564,0.3036953
2025-06-20 19:00:00,23.86,55.02,7.604829822,0.302641815
2025-06-20 20:00:00,24.05,48.27,7.606094003,0.301588331
2025-06-20 21:00:00,23.21,50.23,7.607358185,0.300534846
2025-06-20 22:00:00,23.135,50.62375,7.608622366,0.299481361
2025-06-20 23:00:00,23.06,51.0175,7.609886548,0.298427877
2025-06-21 0:00:00,22.985,51.41125,7.611150729,0.297374392
2025-06-21 1:00:00,22.91,51.805,7.612414911,0.296320908
2025-06-21 2:00:00,22.835,52.19875,7.613679092,0.295267423
2025-06-21 3:00:00,22.76,52.5925,7.614943274,0.294213938
2025-06-21 4:00:00,22.685,52.98625,7.616207455,0.293160454
2025-06-21 5:00:00,22.61,53.38,7.617471637,0.292106969
2025-06-21 6:00:00,22.49,53.89,7.618735818,0.291053485
2025-06-21 7:00:00,22.71,53.29,7.62,0.29
2025-06-21 8:00:00,23.4,53.63,7.59,0.29
2025-06-21 9:00:00,23.78,53.53,7.66,0.32
2025-06-21 10:00:00,24.02,52.42,7.72,0.3
2025-06-21 11:00:00,23.82,49.14,7.73,0.305
2025-06-21 12:00:00,23.84,57.5,7.74,0.31
2025-06-21 13:00:00,23.91,48.87,7.78,0.29
2025-06-21 14:00:00,23.69,57.6,7.79,0.31
2025-06-21 15:00:00,23.55,55.62,7.82,0.3
2025-06-21 16:00:00,24.02,55.98,7.84,0.29
2025-06-21 17:00:00,24.01,49.03,7.85,0.31
2025-06-21 18:00:00,24.01,57.62,7.87,0.31
2025-06-21 19:00:00,24.03,52.48,7.79,0.32
2025-06-21 20:00:00,23.92,56.46,7.82,0.3
2025-06-21 21:00:00,23.76,52.58,7.82,0.29
2025-06-21 22:00:00,22.99,54.23,7.75,0.28
2025-06-21 23:00:00,22.93,51.64,7.73,0.29
2025-06-22 0:00:00,22.71,56.9,7.7,0.3
2025-06-22 1:00:00,22.71,53.99,7.7,0.3
2025-06-22 2:00:00,22.58,52.97,7.64,0.31
2025-06-22 3:00:00,22.44,57.61,7.67,0.3
2025-06-22 4:00:00,22.4,52.09,7.68,0.3
2025-06-22 5:00:00,22.21,55.72,7.68,0.29
2025-06-22 6:00:00,22.52,52.54,7.66,0.28
2025-06-22 7:00:00,23.2,55.07,7.72,0.29
2025-06-22 8:00:00,24.23,56.2,7.75,0.305
2025-06-22 9:00:00,24.31,46.77,7.78,0.32
2025-06-22 10:00:00,24.3,48.94,7.83,0.29
2025-06-22 11:00:00,24.05,48.14,7.86,0.29
2025-06-22 12:00:00,24.01,52.9,7.85,0.31
2025-06-22 13:00:00,24.03,48.89,7.88,0.31
2025-06-22 14:00:00,23.98,57.64,7.93,0.31
2025-06-22 15:00:00,24.09,54.21,7.96,0.28
2025-06-22 16:00:00,24.01,52.34,7.94,0.29
2025-06-22 17:00:00,24.05,48.37,7.98,0.28
2025-06-22 18:00:00,24.01,52.77,7.97,0.31
2025-06-22 19:00:00,24.08,54.56,7.98,0.29
2025-06-22 20:00:00,24.31,49.51,7.97,0.28
2025-06-22 21:00:00,24.01,55.7,7.9,0.28
2025-06-22 22:00:00,23.51,56.01,7.81,0.29
2025-06-22 23:00:00,23.24,51.06,7.77,0.29
2025-06-23 0:00:00,23.1,51.91,7.73,0.27
2025-06-23 1:00:00,22.9,55.34,7.69,0.29
2025-06-23 2:00:00,22.75,56.13,7.71,0.29
2025-06-23 3:00:00,22.83,53.56,7.65,0.3
2025-06-23 4:00:00,22.89,54.87,7.68,0.3
2025-06-23 5:00:00,22.74,56.34,7.7,0.28
2025-06-23 6:00:00,22.68,56.7,7.7,0.31
2025-06-23 7:00:00,22.98,56.66,7.77,0.29
2025-06-23 8:00:00,24.26,53.56,7.785,0.29
2025-06-23 9:00:00,24.29,49.41,7.8,0.29
2025-06-23 10:00:00,24.51,49.95,7.87,0.31
2025-06-23 11:00:00,24.22,51.65,7.84,0.29
2025-06-23 12:00:00,24.14,51.51,7.91,0.29
2025-06-23 13:00:00,24.17,51.99,7.89,0.31
2025-06-23 14:00:00,24.34,49.53,7.79,0.31
2025-06-23 15:00:00,24.16,47.62,7.79,0.3
2025-06-23 16:00:00,24.2,50.3,7.82,0.28
2025-06-23 17:00:00,24.2,47.72,7.84,0.28
2025-06-23 18:00:00,24.41,47.5,7.8,0.29
2025-06-23 19:00:00,24.43,48.4,7.81,0.27
2025-06-23 20:00:00,24.34,48.31,7.79,0.29
2025-06-23 21:00:00,24.06,53.17,7.75,0.27
2025-06-23 22:00:00,23.59,53.94,7.66,0.29
2025-06-23 23:00:00,23.51857143,54.14428571,7.648,0.29
2025-06-24 0:00:00,23.44714286,54.34857143,7.636,0.29
2025-06-24 1:00:00,23.37571429,54.55285714,7.624,0.29
2025-06-24 2:00:00,23.30428571,54.75714286,7.612,0.29
2025-06-24 3:00:00,23.23285714,54.96142857,7.6,0.29
2025-06-24 4:00:00,23.16142857,55.16571429,7.62,0.31
2025-06-24 5:00:00,23.09,55.37,7.62,0.3
2025-06-24 6:00:00,22.99,56.39,7.62,0.29
2025-06-24 7:00:00,23.61,53.72,7.62,0.28
2025-06-24 8:00:00,23.93,56.1,7.7,0.32
2025-06-24 9:00:00,23.81,50.44,7.79,0.3
2025-06-24 10:00:00,24.26,50.37,7.85,0.31
2025-06-24 11:00:00,24.36,49.42,7.89,0.28
2025-06-24 12:00:00,24.31,49.5,7.87,0.26
2025-06-24 13:00:00,24.3,54.27,7.78,0.3
2025-06-24 14:00:00,24.17,50.56,7.7,0.33
2025-06-24 15:00:00,24.29,54.89,7.75,0.33
2025-06-24 16:00:00,24.3,51.13,7.78,0.3
2025-06-24 17:00:00,24.51,53.85,7.81,0.27
2025-06-24 18:00:00,24.36,52.57,7.79,0.28
2025-06-24 19:00:00,24.56,48.04,7.81,0.27
2025-06-24 20:00:00,24.36,52.61,7.81,0.28
2025-06-24 21:00:00,23.76,53.29,7.8,0.27
2025-06-24 22:00:00,23.47,53.52,7.71,0.29
2025-06-24 23:00:00,23.39714286,53.27285714,7.711666667,0.29
2025-06-25 0:00:00,23.32428571,53.02571429,7.713333333,0.29
2025-06-25 1:00:00,23.25142857,52.77857143,7.715,0.29
2025-06-25 2:00:00,23.17857143,52.53142857,7.716666667,0.29
2025-06-25 3:00:00,23.10571429,52.28428571,7.718333333,0.29
2025-06-25 4:00:00,23.03285714,52.03714286,7.72,0.29
2025-06-25 5:00:00,22.96,51.79,7.72,0.28
2025-06-25 6:00:00,22.89,52.31,7.71,0.28
2025-06-25 7:00:00,23.51,52.55,7.72,0.3
2025-06-25 8:00:00,23.59,49.55,7.76,0.3
2025-06-25 9:00:00,23.79,48.74,7.71,0.28
2025-06-25 10:00:00,23.82,54.19,7.74,0.3
2025-06-25 11:00:00,23.96,53.69,7.7,0.28
2025-06-25 12:00:00,23.96,51.31,7.73,0.31
2025-06-25 13:00:00,23.65,50.72,7.73,0.3
2025-06-25 14:00:00,23.75,52.37,7.74,0.3
2025-06-25 15:00:00,23.72,54.14,7.7,0.3
2025-06-25 16:00:00,23.89,56.33,7.71,0.28
2025-06-25 17:00:00,23.96,52.64,7.71,0.29
2025-06-25 18:00:00,23.78,49.67,7.68,0.29
2025-06-25 19:00:00,23.72,48.73,7.7,0.3
2025-06-25 20:00:00,23.81,48.75,7.71,0.27
2025-06-25 21:00:00,23.07,53.94,7.69,0.28
2025-06-25 22:00:00,23.0125,53.67875,7.67,0.29
2025-06-25 23:00:00,22.955,53.4175,7.66,0.288
2025-06-26 0:00:00,22.8975,53.15625,7.65,0.286
2025-06-26 1:00:00,22.84,52.895,7.64,0.284
2025-06-26 2:00:00,22.7825,52.63375,7.63,0.282
2025-06-26 3:00:00,22.725,52.3725,7.62,0.28
2025-06-26 4:00:00,22.6675,52.11125,7.55,0.31
2025-06-26 5:00:00,22.61,51.85,7.59,0.28
2025-06-26 6:00:00,22.52,50.8,7.6,0.32
2025-06-26 7:00:00,22.78,50.28,7.64,0.28
2025-06-26 8:00:00,23.31,51,7.65,0.26
2025-06-26 9:00:00,23.51,48.89,7.66,0.3
2025-06-26 10:00:00,23.71,50.23,7.68,0.29
2025-06-26 11:00:00,23.92,57.14,7.65,0.3
2025-06-26 12:00:00,24.01,50.86,7.61,0.32
2025-06-26 13:00:00,23.91,50.36,7.6,0.3
2025-06-26 14:00:00,23.84,48.78,7.62,0.28
2025-06-26 15:00:00,23.78,50.63,7.62,0.29
2025-06-26 16:00:00,23.95,50.23,7.62,0.29
2025-06-26 17:00:00,24.03,51.61,7.62,0.29
2025-06-26 18:00:00,23.91,48.21,7.61,0.26
2025-06-26 19:00:00,23.88,53.82,7.61,0.29
2025-06-26 20:00:00,23.79,46.4,7.59,0.29
2025-06-26 21:00:00,23.61,51.57,7.49,0.28
2025-06-26 22:00:00,23.07,53.52,7.38,0.27
2025-06-26 23:00:00,22.99714286,52.9,7.388,0.266
2025-06-27 0:00:00,22.92428571,52.28,7.396,0.262
2025-06-27 1:00:00,22.85142857,51.66,7.404,0.258
2025-06-27 2:00:00,22.77857143,51.04,7.412,0.254
2025-06-27 3:00:00,22.70571429,50.42,7.42,0.25
2025-06-27 4:00:00,22.63285714,49.8,7.42,0.25
2025-06-27 5:00:00,22.56,49.18,7.43,0.23
2025-06-27 6:00:00,22.55,49.82,7.43,0.25
2025-06-27 7:00:00,22.58,52.2,7.43,0.24
2025-06-27 8:00:00,22.35,51.98,7.43,0.23
2025-06-27 9:00:00,22.76,55.17,7.42,0.25
2025-06-27 10:00:00,23.34,51.45,7.27,0.25
2025-06-27 11:00:00,23.43,50.8,7.43,0.26
2025-06-27 12:00:00,23.75,58.27,7.49,0.27
2025-06-27 13:00:00,23.64,54.13,7.5,0.29
2025-06-27 14:00:00,24.08,50.71,7.44,0.29
2025-06-27 15:00:00,23.98,48.87,7.46,0.29
2025-06-27 16:00:00,24.03,50.18,7.49,0.3
2025-06-27 17:00:00,24.03,49.15,7.48,0.32
2025-06-27 18:00:00,23.99,48.43,7.5,0.29
2025-06-27 19:00:00,23.95,53.95,7.53,0.29
2025-06-27 20:00:00,23.88,47.78,7.52,0.28
2025-06-27 21:00:00,23.62,54.02,7.53,0.29
2025-06-27 22:00:00,23.5,49.99,7.505,0.286666667
2025-06-27 23:00:00,23.415,50.76625,7.48,0.283333333
2025-06-28 0:00:00,23.33,51.5425,7.455,0.28
2025-06-28 1:00:00,23.245,52.31875,7.43,0.276666667
2025-06-28 2:00:00,23.16,53.095,7.405,0.273333333
2025-06-28 3:00:00,23.075,53.87125,7.38,0.27
2025-06-28 4:00:00,22.99,54.6475,7.41,0.26
2025-06-28 5:00:00,22.905,55.42375,7.31,0.27
2025-06-28 6:00:00,22.82,56.2,7.35,0.27
2025-06-28 7:00:00,22.81,60.89,7.37,0.27
2025-06-28 8:00:00,23.51,54.34,7.34,0.28
2025-06-28 9:00:00,23.51,54.64,7.34,0.28
2025-06-28 10:00:00,23.55,61.81,7.28,0.27
2025-06-28 11:00:00,22.96,63.21,7.41,0.27
2025-06-28 12:00:00,22.62,64.04,7.34,0.27
2025-06-28 13:00:00,22.49,60.24,7.31,0.27
2025-06-28 14:00:00,22.47,58.86,7.36,0.27
2025-06-28 15:00:00,22.48,61.41,7.365,0.27
2025-06-28 16:00:00,22.48,56.47,7.37,0.27
2025-06-28 17:00:00,22.51,61.14,7.38,0.27
2025-06-28 18:00:00,22.43,56.23,7.39,0.27
2025-06-28 19:00:00,22.35,58.6,7.39,0.27
2025-06-28 20:00:00,22.28,58.09,7.39,0.27
2025-06-28 21:00:00,22.18,58.39,7.4,0.27
2025-06-28 22:00:00,22.27,55.62,7.4,0.27
2025-06-28 23:00:00,22.2,59.02,7.4,0.27
2025-06-29 0:00:00,22.17,58.75,7.4,0.27
2025-06-29 1:00:00,22.14,56.96,7.4,0.27
2025-06-29 2:00:00,22.17,55.26,7.4,0.29
2025-06-29 3:00:00,22.18,55.64,7.41,0.27
2025-06-29 4:00:00,22.17,57.28,7.4,0.27
2025-06-29 5:00:00,22.16,56.1,7.4,0.27
2025-06-29 6:00:00,22.2,55.58,7.4,0.27
2025-06-29 7:00:00,22.21,55.61,7.41,0.27
2025-06-29 8:00:00,22.28,56.46,7.41,0.27
2025-06-29 9:00:00,22.2,56.97,7.4,0.26
2025-06-29 10:00:00,22.43,53.8,7.41,0.27
2025-06-29 11:00:00,22.44,56.34,7.42,0.29
2025-06-29 12:00:00,22.43,57.85,7.43,0.27
2025-06-29 13:00:00,22.48,53.46,7.43,0.27
2025-06-29 14:00:00,22.51,56,7.43,0.27
2025-06-29 15:00:00,22.49,55.33,7.43,0.27
2025-06-29 16:00:00,22.58,56.58,7.43,0.27
2025-06-29 17:00:00,22.47,56.91,7.43,0.27
2025-06-29 18:00:00,22.55,55.4,7.435,0.27
2025-06-29 19:00:00,22.55,52.84,7.44,0.27
2025-06-29 20:00:00,22.55,53.84,7.44,0.27
2025-06-29 21:00:00,22.47,54.95,7.45,0.27
2025-06-29 22:00:00,22.49,55.27,7.45,0.26
2025-06-29 23:00:00,22.49,55.65,7.45,0.27
2025-06-30 0:00:00,22.43,52.14,7.45,0.27
2025-06-30 1:00:00,22.44,54.82,7.44,0.28
2025-06-30 2:00:00,22.49,52.22,7.45,0.27
2025-06-30 3:00:00,22.41,53.23,7.46,0.27
2025-06-30 4:00:00,22.45,54.15,7.45,0.27
2025-06-30 5:00:00,22.4,52.84,7.46,0.27
2025-06-30 6:00:00,22.48,51.71,7.46,0.27
2025-06-30 7:00:00,22.54,50.03,7.46,0.27
2025-06-30 8:00:00,22.62,54.17,7.46,0.27
2025-06-30 9:00:00,21.97,51.44,7.46,0.27
2025-06-30 10:00:00,22.01,54.22,7.46,0.26
2025-06-30 11:00:00,23.69,55.87,7.47,0.26
